公車名稱,站牌名稱
666烏塗窟,景福街
666皇帝殿,皇帝殿
666皇帝殿,下橫坪
666皇帝殿,老鷹嘴
666皇帝殿,街仔頭
666皇帝殿,石碇
666皇帝殿,石碇區公所
666皇帝殿,外埔
666皇帝殿,外石崁
666皇帝殿,富德里
666皇帝殿,文和橋
666皇帝殿,富德
666皇帝殿,象頭埔
666皇帝殿,萬福橋
666皇帝殿,文山行政中心
666皇帝殿,木柵
666皇帝殿,文山一分局
666皇帝殿,再興中學
666皇帝殿,中興公寓
666皇帝殿,永建國小
666皇帝殿,溝子口
666華梵大學,華梵大學
666華梵大學,坑頭
666華梵大學,下坑頭
666華梵大學,磨石坑
666華梵大學,華梵路口
666華梵大學,豐田派出所
666華梵大學,大崙
666華梵大學,龜山
666華梵大學,老鷹嘴
666華梵大學,街仔頭
666華梵大學,石碇
666華梵大學,石碇區公所
666華梵大學,外埔
666華梵大學,外石崁
666華梵大學,外按橋
666華梵大學,富德里
666華梵大學,文和橋
666華梵大學,富德
666華梵大學,象頭埔
666華梵大學,萬福橋
666華梵大學,石壁坑
666華梵大學,木柵
666華梵大學,文山一分局
666華梵大學,再興中學
666華梵大學,中興公寓
666華梵大學,永建國小
666華梵大學,溝子口
666華梵大學,考試院
667,臺北車站(重慶)
667,臺北郵局(撫臺街洋樓)
667,中華路北站
667,捷運西門站
667,小南門
667,聯合醫院和平院區
667,艋舺大道
667,萬華車站
667,新北板橋公車站
667,新北市政府(新府路)
667,民權路口
667,板橋外站
667,後站商圈
667,介壽公園(館前東路)
667,實踐成都街口
667,自強國小
667,華安街口
667,壽德街口
667,五權公園
667,廣福公園
667,干城路口
667,板橋後站
668,捷運公館站
668,臺大
668,臺大綜合體育館
668,龍安國小(公務人力發展學院)
668,金華新生路口
668,信義新生路口
668,仁愛新生路口
668,捷運忠孝新生站
668,南京寧安街口
668,南京三民路口
668,南京公寓(捷運南京三民)
668,南松山(南京)
668,捷運南港展覽館站(南港路)
668,橫科
668,汐止國小
668,汐止國中
668,汐止
668,國泰醫院
668,鄉長路一段
668,東方山河社區
669,松廉路
669,101國際購物中心
669,市政府(松智)
669,松山高中(基隆路)
669,東興路
669,市民東寧路口
669,復盛京華
669,市民光復路口
669,天師宮
669,鄰江里
669,污水處理廠
669,社子消防分隊
669,海光新村
669,葫蘆堵市場
669,重陽橋
670,重慶南路一段
670,博物館(襄陽)
670,捷運台大醫院站
670,中正紀念堂
670,信義杭州路口
670,捷運東門站(金山)
670,公企中心
670,金山潮州街口
670,壽南橋
670,內南里一
670,湖山巖
670,北一游泳池
670,烘爐地
670,無極宮
671,捷運善導寺站
671,成功中學(林森)
671,開南中學
671,仁愛林森路口
671,信義杭州路口
671,捷運東門站(金山)
671,公企中心
671,金華大廈
671,靜心高中
671,興隆市場
671,興德國小
671,興隆國小
671,木柵公園
671,忠順街口
671,國泰新村(興隆)
671,國泰新村(木新)
671,力行國小
671,木新市場
671,景美女中
672,三民路
672,三民健康路口(西松高中)
672,健康新城
672,長壽公園
672,三軍總醫院松山分院
672,南京新村
672,博仁醫院
672,臺北市區監理所(光復)
672,福和橋(林森路)
672,捷運景平站
672,景平路景德街口
672,捷運秀朗橋站
672,中正環河路口
672區,基隆長興街口
672區,臺大癌醫(基隆路)
672區,臺灣科技大學
672區,公館
672區,福和橋(林森路)
672區,永元路
672區,秀朗國小
672區,得和路
672區,中正環河路口
673,華中河濱公園
673,果菜市場
673,萬大國小
673,德昌街口
673,西藏路口
673,萬華國中
673,華江高中(西藏)
673,華江高中(西園)
673,廈安里
673,南機場公寓
673,中華南海路口
673,國興路口
673,古亭國中
673,崁頂(中華路)
673,崁頂
673,台電大樓
673,江陵二村
673,慈濟醫院
675,捷運公館站
675,臺大
675,臺大綜合體育館
675,龍安國小(公務人力發展學院)
675,金華新生路口
675,信義新生路口
675,仁愛新生路口
675,捷運忠孝新生站
675,南京寧安街口
675,南京三民路口
675,麥帥一橋
675,汐止行政中心
675,秀峰高中(忠孝東路)
675,汐止後車站
675,摩登家庭社區
675,橋東
675,崇義高中(忠孝東路)
675,鄉長路一段
676,捷運行天宮站(松江路)
676,長春松江路口
676,捷運松江南京站
676,長安松江路口
676,光華商場
676,捷運忠孝新生站
676,仁愛新生路口
676,信義新生路口
676,景明街口
676,憲光公寓
676,靜心高中
676,興隆市場
676,興德國小
676,興隆國小
676,木柵公園
676,忠順街口
676,國泰新村(興隆)
676,忠順廟
676,司法新村
676,景文中學
676,木南公園
676,捷運動物園站
677,金龍隧道口
677,碧山岩
677,貿商三村
677,金龍路口
677,秀湖
677,大湖
677,捷運大湖公園站
677,大湖公園
677,東湖國小
677,北山里
677,經貿園區
677,木南煤礦
677,金龍國小(康寧街)
677,北峰里(康寧街)
677,湖前街口
677,半島花園
677,福安宮
677,厚德里
677,樟樹國際實中
677,水都社區
677,工建路
677,中興路
677副,金龍隧道口
677副,碧山岩
677副,貿商三村
677副,金龍路口
677副,秀湖
677副,大湖
677副,捷運大湖公園站
677副,大湖公園
677副,東湖國小
677副,北山里
677副,經貿園區
677副,木南煤礦
677副,金龍國小(明峰街)
677副,金龍里
677副,湖東街口
677副,福安宮
677副,厚德里
677副,樟樹國際實中
677副,水都社區
677副,工建路
677副,中興路
677副,社后派出所
678,松山高中(基隆路)
678,基隆路口
678,饒河街觀光夜市(八德)
678,松山農會
678,松山車站(八德)
678,玉成里
678,松山磚廠
678,南港路三段
678,捷運南港展覽館站(南港路)
678,橫科
678,富信飯店
678,遠東世界中心
678,東方科學園區
678,宏國富邑
678,茄苳腳
678,茄苳里活動中心
678,公教住宅
678,摩登家庭社區
678,橋東
678,崇義高中(忠孝東路)
679,南港行政中心
679,南港高工(南港路)
679,南港
679,南港展覽館
679,誠正國中
679,南港水廠
679,圓拱橋
679,中研新村
679,深坑國小
679,深坑區公所
679,深坑
679,深坑郵局
679,台新工廠
679,萬福橋
679,石壁坑
679,風動石
679,博嘉國小
679,捷運木柵站
679,木柵高工
679,萬芳路口
679,大誠高中
679,萬壽橋頭(秀明)
679,萬壽橋頭(新光)
679,貓纜動物園站
679,捷運動物園站
680,東山路
680,天母國中
680,忠誠路口
680,三玉宮
680,天母廣場
680,天母新村
680,天母
680,天母
680,士林電機(中山德行路口)
680,德行(中山忠誠路口)
680,捷運芝山站(福國)
680,捷運芝山站一
680,士林
680,復興北村
680,五常街口
680,捷運中山國中站
680,臺北大學(臺北校區)
680,仁愛新生路口
680,信義新生路口
680,金華新生路口
680,大安森林公園
680,龍門國中(和平)
680,復興南路口
680,國立臺北教育大學
680,大我新舍
681,陽明山國家公園管理處
681,陽明山
681,中山樓
681,教師中心
681,聯勤陽明山招待所
681,福壽橋
681,格致大亨路口
681,磺溪底
681,陽明山國小
681,福音
681,陽明教養院
681,永福(林語堂故居)
681,永嶺
681,拔子埔
681,嶺頭
681,文湖國小
681,治磐新村
681,捷運西湖站
681,成功路三段
681,湖光市場
681,捷運內湖站
681,秀湖
681,大湖
681,捷運大湖公園站
681,大湖公園
681,動物之家
681,東湖站
682,永倫里(延平)
682,洲美橋
682,北投垃圾焚化廠
682,立賢路口
682,石牌路
682,石牌國小
682,義理街口
682,陽明交大(東華)
682,大業中央北路口
682,文化國小
682,復興崗
682,製片廠
682,捷運復興崗站
682,中央北路三段
682,行天宮北投分宮忠義站
682,艋舺橋
682,大福社區
682,龍形
682,聖心女中
682,張厝
682,烏山頭
682,下街仔
682,西門
682,乙天宮
682,大崁里
682,安老院
682,大崁國小
682,大竹圍
682,八里國小
682,八里服務站
682,八里區農會
682,舊城里
682,八里
682,土地公廟
682,廈竹圍
683,南港軟體園區南站
683,南港軟體園區北站
683,捷運東湖站(南湖高中)
683,明湖國中
683,明湖國小(公共電視台)
683,捷運葫洲站(康寧大學)
683,康寧醫院
683,黃石公廟
683,內湖高中
683,捷運文德站(碧湖公園)
683,湖光國宅
683,西湖圖書館(湖光教會)
683,捷運港墘站(內湖高工)
683,麗山國中
683,麗山街
683,故宮路口
683,中影文化城
683,東吳大學(錢穆故居)
683,梅林新村
683,雙溪公園
683,泰北中學
683,士林官邸(中正)
683,百齡里
683,後港里
683,福港街
683,士林監理站
683,福美承平路口
683,三王宮
683,福美站
685,天母
685,農訓協會
685,天母新村
685,天母廣場
685,三玉宮
685,市立臺北特教學校
685,天母棒球場(忠誠)
685,蘭雅國中
685,捷運士林站(中山)
685,台電台北北區營業處
685,民權建國路口
685,民權龍江路口
685,捷運中山國中站
685,興安華城
685,捷運南京復興站
685,芝麻大廈
685,復興南路(埤頭里)
685,國立臺北教育大學
685,臥龍街
685,和平安和路口
685,捷運六張犁站(和平)
685,富陽街口
685,黎忠市場
685,捷運麟光站
688,景平路景德街口
688,秀景里
688,范厝
688,秀朗路三段70巷
688,劉厝
688,六合社區
688,成功得和路口
688,福和橋(成功路)
688,大安國中
688,信義敦化路口
688,仁愛國中
688,安和敦化路口
688,民權敦化路口
688,民權復興路口
688,民權龍江路口
688,民權建國路口
688,民權松江路口
688,新壽公園
688,新福里
701,中華路北站
701,捷運西門站
701,小南門
701,龍山國中
701,林家花園
701,接雲寺
701,大觀國小
701,國立臺灣藝術大學
701,中山實小
701,板橋榮家
701,樹林仁愛醫院
701,中山備前街口
701,樹林農會
701,樹林國小
701,長壽公園
701,復興路
701,三東紡織
701,保安中正路口
701,三多里
701,公路新村
701,高印公司
701,俊興街口
701,三俊街
701,三俊街口
701,十三公
701,樹林藝文綜合行政大樓
702,新北板橋公車站
702,北門街
702,林家花園
702,接雲寺
702,大觀國小
702,國立臺灣藝術大學
702,中山實小
702,阿南坑
702,茶山
702,阿四坑
702,牛灶坑
702,高明寺
702,北鶯社區
702,恩主公醫院
702,臺北大學(三峽校區)
702,三峽國中一
702,三峽國中
702,復興路
702,三峽老街(民生街)
702,文化路
704,三重派出所(重新路)
704,捷運台北橋站
704,正義重新路口
704,長元西街口
704,長壽西街口
704,三安里
704,龍門路口
704,德林寺(三和路)
704,民和公寓
704,溪墘
704,蘆洲派出所
704,蘆洲監理站(中正路)
704,蘆洲國小
704,中原公寓
704,空中大學(中正路)
704,大福社區
704,龍形
704,聖心女中
704,水雲山莊
704,渡船頭
704,下街仔
704,西門
704,乙天宮
704,大崁里
704,安老院
704,山海觀
704,中廣公司
704,八里國小
704,八里服務站
704,八里區農會
704,舊城里
704,八里
704區,捷運蘆洲站
704區,灰瑤
704區,成德公園
704區,成泰路口
704區,獅仔頭
704區,外獅頭
704區,關渡大橋一
704區,關渡大橋
704區,米倉國小一
704區,米倉國小
704區,觀音路口
704區,米倉里
704區,水雲山莊
704區,渡船頭
704區,下街仔
704區,埤頭里
704區,公田
704區,田心
704區,八里行政中心(十三行博物館)
704區,山海觀
704區,中廣公司
704區,八里國小
704區,八里站
705,中華路北站
705,捷運西門站
705,小南門
705,桂林昆明街口
705,桂林路
705,龍山寺(西園)
705,大理服飾
705,西園29服飾基地
705,西安里
705,中山漢生路口
705,新北市政府(中山路)
705,新北板橋公車站
705,新北市政府(新府路)
705,民權路口
705,板橋外站
705,中央路
705,貨饒里
705,日新里
705,大同莊園
705,中央路二段
705,員林里
705,長風新城
705,土城工業區
705,大暖路口
705,捷運頂埔站
705,頂埔
705,頂埔國小
705,太陽城社區
705,媽祖田
705,林厝
705,溪南里
705,員潭仔溝
705,介壽路一段412巷
705,怡華
705,介壽里
705,大同路
705,三峽國中一
705,學成路
705,大學學成路口
705,臺北大學正門
705,學勤路
705,大學風呂(大義路)
705,學成路一
706,重慶南路一段
706,博物館(襄陽)
706,捷運台大醫院站
706,一女中(公園)
706,市立大學附小
706,南門
706,南昌路
706,自來水西分處(寧波)
706,南山高中(中山路)
706,廟美里
706,連城中和路口
706,連城景平路(暫時裁撤)
706,變電所
706,平和里
706,永豐路口
706,清水國小
706,臺灣新北地方法院(金城)
706,中正國中
706,裕民路口(金城路)
706,加油站
706,介壽路三段
706,橫溪
706,林厝
706,溪南里
706,員潭仔溝
706,介壽路一段412巷
706,學成路
706,大學學成路口
706,臺北大學正門
706,學勤路
706,大學風呂(大義路)
706,學成路一
706,龍埔國小
707,松山機場
707,民生敦化路口
707,長春敦化路口
707,臺北小巨蛋
707,八德敦化路口
707,市民敦化路口
707,忠孝敦化路口
707,仁愛敦化路口
707,福和橋(林森路)
707,福和國中
707,永和國小(永貞路)
707,永安市場(永貞路)
707,中和國稅局
707,台貿一村
707,連城錦和路口(暫時裁撤)
707,連城中正路口
707,連城路
707,中和高中
707,駕訓中心
707,新北高工(金城)
707,柑林橋
707,土城醫院
707,中正路
707,土城農會
707,土城
707,中華路口
707,德門廟
707,長壽山
707,龍田社區
707,龍埔國小
707,學成大雅路口
707,麗寶國際館
707,大成路
707,三峽二站
711,圓環(重慶)
711,圓環(南京)
711,捷運中山站(志仁高中)
711,南京林森路口
711,南京吉林路口
711,捷運松江南京站
711,南京建國路口
711,南京龍江路口
711,松山農會
711,松山車站(八德)
711,玉成里
711,松山磚廠
711,南港路三段
711,西新里(新新公園)
711,玉成國小
711,南港軟體園區北站
711,捷運東湖站(南湖高中)
711,五分社區
711,東湖國小
711,北山里
711,經貿園區
711,木南煤礦
711,福德一路口
711,伯爵山莊
711,樟江大橋
711,半島花園
711,福安宮
711,厚德里
711,樟樹國際實中
711,汐止
711,國泰醫院
711,鄉長路一段
711,東方山河社區
712,捷運亞東醫院站
712,亞東科技大學(南雅南路)
712,南雅站
712,沙崙里
712,崑崙里
712,沙崙國小(篤行路)
712,板林溪北路口
712,樹林區公所
712,中華電信
712,世紀
712,保安中正路口
712,三多里
712,公路新村
712,迴龍郵局
712,迴龍派出所
712副,土城醫院
712副,中正路
712副,長風新城
712副,員林里
712副,中央路二段
712副,大同莊園
712副,日新里
712副,貨饒里
712副,三東紡織
712副,保安街口
712副,潭底
712副,工業區
712副,武林國小
712副,光華
712副,中華電信
712副,中正龍安路口
712副,丹鳳高中
712副,裕民國小
712副,俊興三龍街口
712副,俊興街
712副,俊興俊安街口
716(台灣好行-皇冠北海岸線),野柳地質公園
716(台灣好行-皇冠北海岸線),國聖埔
716(台灣好行-皇冠北海岸線),捷運淡水站
756,臺北車站(承德)
756,建成公園
756,民生西路口
756,成淵高中
756,成淵高中
756,防癆協會
756,大同國小
756,民族承德路口
756,建民里
756,創富中心
756,建民里一
756,承德路七段
756,實踐街口
756,立賢承德路口
756,民權路3巷口
756,安老所
756,竹圍國小
756,八勢里
756,捷運紅樹林站
756,輕軌紅樹林站
756,竿蓁林
756,淡江大學
757,南京西路口(塔城)
757,延平一站(南京)
757,圓環(鈕釦街)
757,民生重慶路口
757,涼州重慶路口
757,捷運大橋頭站
757,昌吉重慶路口
757,民族重慶路口
757,建民里一
757,承德路七段
757,實踐街口
757,立賢承德路口
757,立農國小
757,承德公館路口
757,八勢里
757,捷運紅樹林站
757,輕軌紅樹林站
757,竿蓁林
757,丹霞灣
757,外竿蓁林
757,運動公園
757,滬尾砲台(忠烈祠、球場)
757,油車口
757,淡江新村
757,天生國小
757,淡海市民活動中心
757,淡海
758,大我新舍
758,麟光站
758,黎忠市場
758,富陽街口
758,捷運六張犁站(和平)
758,喬治商職
758,三興國小(臨江街觀光夜市)
758,吳興街口
758,師大附中
758,信義建國路口
758,捷運大安森林公園站
758,信義新生路口
758,信義永康街口
758,捷運東門站
758,信義杭州路口
758,捷運先嗇宮站
758,中興街口
758,金陵女中
758,頭前
758,丹鳳一
758,捷運泰山貴和站(明志路)
758,下坡角
758,宏泰新村
758,明志科技大學
758,泰山巖
758,明志國小
758,泰山郵局
758,明志和平路口
758,大窠橋
758,遠東物流
758,德音國小
758,明日世界
778,行天宮白雞行修宮
778,忠義山莊
778,三峽榮民之家
778,萬代福
778,臨時站
778,蘭陽工業
778,全家福別墅
778,茶園
778,台塑
778,新社區
778,三峽分局
778,礁溪里
778,三峽老街(民生街)
778,文化路
778,三峽國小(三峽國民運動中心)
779,捷運新店站(新店路)
779,溪頭
779,大坪頂
779,頂城
779,胡璉故居紀念館
779,下城社區
779,安華路口
779,光華新村(安康路)
779,康樂新村
779,大茅埔
779,頭城一
779,頭城
779,中央印製廠
779,二城
779,建業路
779,五城
779,日月洞
779,安新
779,安新二
779,安坑里
779,德安橋
779,成福活動中心
779,海一(二)
779,海一
779,大同工廠
779,大坪新村
779,辭修高中
779,成福國小
779,介壽路一段412巷
779,怡華
779,介壽國小
779,礁溪里
779,三峽老街(民生街)
779,文化路
779,三峽國小(三峽國民運動中心)
780,內盤山
780,外盤山
780,下坑口
780,上坑口
780,分坑
780,平林活動中心
780,白灰厝
780,平林里
780,埔尾
780,雙溪中學
780,分駐所
780,雙溪火車站
781,長源
781,內柑腳
781,柑腳
781,分坑
781,平水
781,彎穹
781,吊橋頭
781,上林
781,雙溪中學
781,分駐所
781,雙溪火車站
782,長源
782,柑腳
782,分坑
782,平水
782,彎穹
782,吊橋頭
782,上林
782,番仔坑
782,分駐所
782,雙溪火車站
783,中華路北站
783,西門市場(成都)
783,西門國小
783,重新大橋
783,新泰國中北站
783,新泰游泳池
783,新莊高中一
783,新莊高中(新莊文藝中心)
783,中平國中
783,行政院新莊聯合辦公大樓(中平路)
783,捷運泰山站
783,泰山郵局
783,明志和平路口
783,大窠橋
783,遠東物流
783,德音國小
783,明德路口
783,貿商國宅
783,五股國小
783,五股服務社
783,永豐商業銀行
783,社區活動中心
783,五福社區
783,陸光國宅
783,陸光國宅一
785,捷運北門站
785,南京西路口(塔城)
785,南京西路口(鈕釦街)
785,民生西路口(大稻埕碼頭)
785,民生西路口(大稻埕碼頭)
785,保安街口
785,臺北橋
785,延三觀光夜市
785,凌奉宮
785,集福里
785,凌雲五橋
785,旗杆湖
785,觀音坑
785,中坑
785,凌雲路三段
786,新北板橋公車站
786,綜合運動場
786,大庭新村
786,港尾福德宮
786,港尾
786,板橋國中(435藝文特區)
786,名來新城(中正路)
786,新海抽水站
786,橫科
786,新寮路口
786,橫窠雅路
786,黎明里
786,蘇厝
786,國立師大
786,林口加油站
786,東湖頭
786,馥都社區
786,林口國中
786,台北新都
786,空間樂園社區
786,世貿芳鄰
786,忠孝路口
786,管理中心
786,桃園酒廠
786,華亞園區
786區,捷運新莊站(新莊郵局)
786區,新泰中正路口
786區,材試所
786區,新泰國中南站
786區,中平路
786區,新莊高中
786區,新莊高中(新莊文藝中心)
786區,中平國中
786區,泰山國小
786區,憲訓中心
786區,泰山國中
786區,山腳溪橋
786區,黎明技術學院
786區,橫科
786區,新寮路口
786區,林口農會
786區,林口農會二
786區,頭湖路口
786區,中華電信
786區,尚品社區
786區,東湖頭
786區,馥都社區
786區,華夏大飯店
786區,醫學大樓
786區,長庚醫院
786區,捷運長庚醫院站
786區,管理中心
786區,桃園酒廠
786區,華亞園區
787,瑞芳火車站
787,東和里
787,加油站
787,頂埔
787,魚桀魚坑
787,臨時站
787,魚桀魚坑煤礦
787,瑞興新村
787,中央貨櫃
787,耿德煤礦
787,蘇厝
787,寶祥吉祥
787,八堵國小
787,八堵橋
787,海會寺
787,南榮公墓(英仁里)
787,寶明寺
787,蓬萊隧道北口
787,三坑
787,安樂區行政大樓
787,富景天下社區
787,真善美社區
787,松竹梅社區
787,願景天下社區
787,台北九如社區
787,維也納花園社區
787經瑞芳工業區,瑞芳火車站
787經瑞芳工業區,東和里
787經瑞芳工業區,加油站
787經瑞芳工業區,頂埔
787經瑞芳工業區,魚桀魚坑
787經瑞芳工業區,頂坪口
787經瑞芳工業區,坑子內路口
787經瑞芳工業區,聯合醫療
787經瑞芳工業區,耿德煤礦
787經瑞芳工業區,蘇厝
787經瑞芳工業區,寶祥吉祥
787經瑞芳工業區,康樂新村
787經瑞芳工業區,八堵橋
787經瑞芳工業區,海會寺
787經瑞芳工業區,南榮公墓(英仁里)
787經瑞芳工業區,寶明寺
787經瑞芳工業區,蓬萊隧道北口
787經瑞芳工業區,三坑
787經瑞芳工業區,南榮路口
787經瑞芳工業區,富景天下社區
787經瑞芳工業區,真善美社區
787經瑞芳工業區,松竹梅社區
787經瑞芳工業區,願景天下社區
787經瑞芳工業區,台北九如社區
787經瑞芳工業區,維也納花園社區
788,水湳洞
788,茹川橋
788,黃金瀑布
788,瓜山國小(戰俘營)
788,石山
788,金瓜石(黃金博物館)
788,瓜山站
788,新山
788,九份派出所
788,大竿林
788,七番坑
788,九號停車場二
788,九號停車場一
788,流籠腳
788,瑞柑國小
788,瑞芳高工
788,義方國小
788,福德宮
788,相思嶺
788,龍潭橋
788,獅子園
788,深澳坑路6巷口
788,美的世界社區
788,大香港社區
788,金鳳宮
788,翠峰山莊
788,環保局(信義大街)
788,義二路口
788,基隆轉運站
788區,瑞芳火車站
788區,東和里
788區,舊站
788區,瑞芳火車站(逢甲路)
788區,瑞芳高工
788區,義方國小
788區,福德宮
788區,相思嶺
788區,深澳國小
788區,萬源口
788區,圓窗口
788區,獅子園
788區,深澳坑路6巷口
788區,美的世界社區
788區,大香港社區
788區,義九路口
788區,義七路口
788區,衛生福利部基隆醫院
788區,義二路口
788區,基隆轉運站
788海科館,金瓜石(黃金博物館)
788海科館,瓜山站
788海科館,新山
788海科館,保民堂
788海科館,六號橋
788海科館,金瓜橋頭
788海科館,南新山
788海科館,隔頂
788海科館,流籠腳
788海科館,瑞柑國小
788海科館,柑坪里
788海科館,埔頭
788海科館,區民廣場
788海科館,瑞芳火車站
788海科館,東和里
788海科館,調和街口
788海科館,崇慧花園社區
788海科館,悠活台北村社區
788海科館,碧砂山水社區(維德醫院)
788海科館,調和街(福德宮)
788海科館,調和街觀海街口
788海科館,福泉寺
788海科館,八斗高中
788海科館,普羅旺世社區
788海科館,碧海擎天社區
788海科館,巴賽隆納社區
788海科館,海中天社區
788海科館,第一特獎社區
788海科館,翠峰山莊
788海科館,環保局(信義大街)
788海科館,信中後站
788海科館,地方法院
788海科館,市立醫院
788海科館,基隆女中
788海科館,義九路口
789,崁腳
789,崁腳國小
789,萬芳煤礦
789,大坪路口
789,五坑
789,內中湖
789,祿泰廠
789,鏡湖口
789,北基大仁街
789,中華商海
789,北基忠五街
789,萬里橋頭
789,萬里區公所
789,萬里海水浴場
789,仁愛之家
789,安樂高中
789,干城新村
789,崇德路口
789,安樂市場
789,三十一號橋
789,基隆轉運站
789,婦幼福利服務中心
789,麥金路樂利三街口
789,龍騰大地社區
789,國家新城
789區,圳頭
789區,大坪
789區,大坪國小
789區,二坪
789區,天祥寶塔禪寺
789區,集會所
789區,太和
789區,鏡湖
789區,北基忠五街
789區,中華商海
789區,北基大勇路
789區,北基大仁街
789區,中華商海
789區,北基忠五街
789區,萬里橋頭
789區,鶯歌里(安一路口)
789區,安一路387號
789區,仁愛之家
789區,安樂高中
789區,干城新村
789區,崇德路口
789區,安樂市場
790,基隆轉運站
790,城隍廟
790,孝二路
790,安樂市場
790,慈雲寺
790,干城新村
790,安樂高中
790,仁愛之家
790,情人湖路口
790,金山鐵店
790,大武崙
790,三層站
790,大武崙工業區
790,石山
790,藍天麗地社區
790,景美里
790,萬里橋頭
790,萬里區公所
790,萬里海水浴場
790,美崙
790,翡翠灣
790,玉田路
790,台電北展館
790,頂寮
790,大鵬國小
790,大鵬里
790,天護宮
790,加投里
790,自強路口
790漁港,基隆轉運站
790漁港,城隍廟
790漁港,孝二路
790漁港,安樂市場
790漁港,慈雲寺
790漁港,干城新村
790漁港,安樂高中
790漁港,仁愛之家
790漁港,情人湖路口
790漁港,金山鐵店
790漁港,大武崙
790漁港,三層站
790漁港,大武崙工業區
790漁港,石山
790漁港,藍天麗地社區
790漁港,景美里
790漁港,萬里橋頭
790漁港,萬里區公所
790漁港,萬里海水浴場
790漁港,美崙
790漁港,翡翠灣
790漁港,保民宮
790漁港,國聖埔
790漁港,國聖里
790漁港,台電北展館
790漁港,頂寮
790漁港,大鵬國小
790漁港,中正路
790漁港,金山醫院
790漁港,金山消防分隊
790漁港,金山(南勢)
791,福隆
791,龍門營區
791,龍門
791,昭惠廟
791,研海街
791,鹽寮
791,砲台山
791,石碇橋
791,金沙灣
791,和美1號橋
791,北勢坑口
791,龍洞南口海洋公園
791,佛祖廟
791,龍洞港
791,陰陽海
791,第一泵浦
791,海濱路三巷
791,海濱
791,舊漁會站
791,磅磅
791,八斗子
791,嶺林巷
791,義胞新村
791,漁貨直銷中心(碧砂漁港)
791,藍投溝
791,北寧路(九八八餐廳)
791,海大(體育館)
791,安瀾橋
791,中正區行政大樓
791,北屋新城
791,就業中心
791,信五路口
791,市政府
791,基隆轉運站
791,基隆長庚醫院
791,婦幼福利服務中心
791,麥金路樂利三街口
791,龍騰大地社區
791,國家新城
791區,區民廣場
791區,瑞芳區公所
791區,簡易法庭一
791區,簡易法庭二
791區,磅磅
791區,舊漁會站
791區,海濱
791區,舊漁會站
791區,望海巷
791區,海科館(碧水巷)
791區,中濱里
791區,公教住宅
791區,安瀾橋
791區,中正區行政大樓
791區,北屋新城
791區,就業中心
791區,信五路口
791區,電信大樓
791區,安樂區行政大樓
791區,基隆長庚醫院
791區,婦幼福利服務中心
791區,麥金路樂利三街口
791區,龍騰大地社區
791區,國家新城
791繞貢寮,福隆
791繞貢寮,龍門營區
791繞貢寮,田寮洋
791繞貢寮,集會所
791繞貢寮,遠望坑口
791繞貢寮,水廠
791繞貢寮,雙玉里
791繞貢寮,磚廠
791繞貢寮,龍門
791繞貢寮,昭惠廟
791繞貢寮,研海街
791繞貢寮,鹽寮
791繞貢寮,砲台山
791繞貢寮,石碇橋
791繞貢寮,媽祖廟
791繞貢寮,和美1號橋
791繞貢寮,北勢坑口
791繞貢寮,龍洞南口海洋公園
791繞貢寮,佛祖廟
791繞貢寮,龍洞港
791繞貢寮,龍洞
791繞貢寮,第一泵浦
791繞貢寮,海濱路三巷
791繞貢寮,海濱
791繞貢寮,舊漁會站
791繞貢寮,磅磅
791繞貢寮,深澳發電廠
791繞貢寮,嶺林巷
791繞貢寮,義胞新村
791繞貢寮,漁貨直銷中心(碧砂漁港)
791繞貢寮,藍投溝
791繞貢寮,北寧路(九八八餐廳)
791繞貢寮,海大(體育館)
791繞貢寮,海大(濱海校門)
791繞貢寮,中正區行政大樓
791繞貢寮,北屋新城
791繞貢寮,就業中心
791繞貢寮,信五路口
791繞貢寮,市政府
791繞貢寮,基隆轉運站
791繞貢寮,城隍廟
791繞貢寮,婦幼福利服務中心
791繞貢寮,麥金路樂利三街口
791繞貢寮,龍騰大地社區
791繞貢寮,國家新城
791經貢寮區衛生,福隆
791經貢寮區衛生,龍門營區
791經貢寮區衛生,龍門
791經貢寮區衛生,昭惠廟
791經貢寮區衛生,研海街
791經貢寮區衛生,鹽寮
791經貢寮區衛生,砲台山
791經貢寮區衛生,石碇橋
791經貢寮區衛生,船里塢
791經貢寮區衛生,金沙灣
791經貢寮區衛生,和美1號橋
791經貢寮區衛生,北勢坑口
791經貢寮區衛生,龍洞南口海洋公園
791經貢寮區衛生,佛祖廟
791經貢寮區衛生,船塢
791經貢寮區衛生,陰陽海
791經貢寮區衛生,第一泵浦
791經貢寮區衛生,海濱路三巷
791經貢寮區衛生,海濱
791經貢寮區衛生,舊漁會站
791經貢寮區衛生,磅磅
791經貢寮區衛生,海科館(碧水巷)
791經貢寮區衛生,八斗子
791經貢寮區衛生,嶺林巷
791經貢寮區衛生,義胞新村
791經貢寮區衛生,漁貨直銷中心(碧砂漁港)
791經貢寮區衛生,藍投溝
791經貢寮區衛生,北寧路(九八八餐廳)
791經貢寮區衛生,公教住宅
791經貢寮區衛生,安瀾橋
791經貢寮區衛生,中正區行政大樓
791經貢寮區衛生,北屋新城
791經貢寮區衛生,就業中心
791經貢寮區衛生,信五路口
791經貢寮區衛生,市政府
791經貢寮區衛生,安樂區行政大樓
791經貢寮區衛生,基隆長庚醫院
791經貢寮區衛生,婦幼福利服務中心
